text,sentiment
bpjs naik jadi seratus ribu pada teriak padahal kesehatan adalah kebutuhan utam setiap manusia tapi mampu beli paket internet tiap bulan dan bayar wifi yang notabene cuman kebutuhan sekunder miris ketika teknologi mengalahkan akal sehat,1
bpjs program gotong royong ada peserta yang maaf tidak mampu bisa gratis alias dibayar pemerintah ada kis dan lain lainada peserta yang berbayar yang dianggap mampu dan ada kelas tiga tinggal pilih sesuai kemampuan perlu diingat Kesehatan itu mahal,1
bpjs udah banyak manfaat juga jauh lebih murah dari asuransi kesehatan swasta yang penting jangan telat dan jangan sampai gak bayar iuran,1
pecat dirut bpjs kesehatan terbukti tidak bisa bekerja dengan baik,0
kenaikan iuran bpjs kesehatan tanda negara tidak punya duit jadi rakyat yang diperas,0
saya rakyat biasa saya masih sanggup membayar iuran bpjs kesehatan kelas dua meskipun iuran ada kenaikan,1
dari kegotong royongan ini diharapkan bisa menjaga kualitas dan kesinambungan program Jaminan Kesehatan masyarakat bersama bpjs yang sedang berjalan dan akan terus berkelanjutan,1
secara ga langsung bpjs itu salah satu ladang amal buat bantu yang lebih lemah dalam ekonomi,1
pokoknya kita pahami aja prinsip iuran bpjs ini bukan bermaksud menyusahkan kita kok bagi kalian yang masih doyan boba coba anggaran boba buat bayar bpjs kesehatan pasti masih ada sisa apalagi kalian yang mampu yuk gotong royong tolong menolong sesama dg rajin bayar iuran,1
kontribusi pemerintah dengan memberikan subsidi iuran bpjs kesehatan dirasakan sangat membantu peserta bpjs terutama peserta jkn kis,1
pemerintah pasti cari solusi soal pembiayaan masalah kesehatan kita yang dijamin oleh bpjs kesehatan kalau kita gak tolong menolong soal iuran bpjs lalu gimana kalau ada yang sakit di kelas tiga misalnya yang nutupi kekurangan biaya kesehatan siapa dengan adanya bpjs kesehatan kan jadi gratis,1
kesehatan tetap no satu punya uang banyak tapi sakit sakitan percuma yang udah merasakan mahalnya kesehatan pasti setuju dengan kenaikan bpjs kesehatan,1
kalau kita saling dukung insya allah semuanya akan berjalan lancar pelayanan dari bpjs kesehatan pun tidak akan terganggu,1
bagi teman teman yang tidak mengalami kesulitan ekonomi tolong jangan telat bayar iuran bpjs kesehatannya ya agar kita bisa saling dukung untuk mendukung kelancaran bpjs kesehatan,1
aku berharap dengan naiknya iuran bpjs semoga kedepannya pelayanan bpjs kesehatan terus ditingkatkan dan bisa melayani masyarakat secara maksimal,1
bersyukur sejauh ini bpjs kesehatan tetap menjadi asuransi yang memberikan pelayanan terbaik untuk keluarga saya,1
bpjs kesehatan ini sangat membantu masyarakat menengah ke bawah terutama yang harus rutin berobat dengan bpjs biaya yang dikeluarkan lebih sedikit malah ada yang bisa di dilindungi keseluruhan biaya nya,1
semua kebijakan ini di ambil untuk keberlangsungan bpjs kesehatan jadi perlu dimaklumi adanya penyesuaian besaran tarif iuran bpjs,1
kesehatan di jamin oleh pemerintah itu benar itu kalau anda warga miskin dan itupun melalui prosedur prosedur yang ada rt rw kelurahan kecamatan dengan adanya bpjs anda cukup menunjukkan kartu bpjs anda langsung bisa berobat,1
kebijakan tersebut diterapkan untuk mencegah masyarakat yang sembarangan berpindah pindah kelas setiap bulannya dan mempersulit bpjs kesehatan menyiapkan pembiayaan kesehatan,1
kenaikan iuran diperlukan untuk keberlangsungan bpjs kesehatan itu sendiri,1
mari kita sama sama dukung bpjs kesehatan karena kita semua memerlukan bpjs kesehatan apalagi yang sudah merasakan manfaat,1
semua elemen yang terlibat harus bisa menutup pengeluaran bersama sama itulah alasan kenapa terjadi kenaikan iuran bpjs tahu gak selama ini iuran yang dikumpulkan belum mencukupi pembiayaan program bpjs kesehatan maka terjadilah penyesuaian besaran tarif ini,1
bpjs butuh gotong royong agar bisa mempertahankan eksistensinya dalam layanan kesehatan masyarakat kenaikan iuran peserta kelas tiga baru efektif di dua ribu dua puluh satu karena ada subsidi hanya naik sembilan ribu lima ratus jika iuran terasa berat bisa pindah ke kelas tiga,1
yang ada kenaikan saat ini hanya kelas satu dan dua yang notabene orang mampu kalau saat ini bisa donasi covid kenapa tidak sekalian gotong royong dalam bpjs kesehatan kalau tak mampu turun kelas saja ke kelas tiga yang ditanggung bpjs,1
bukan hanya ceceu saja yang sudah merasakan manfaat dari bpjs kesehatan tapi teman kerja ceceu juga yang istrinya melahirkan terbantu yang dirawat inap juga terbantu karena biayanya di dilindungi oleh bpjs kesehatan,1
sudah banyak yang terbantu dengan manfaat kesehatan oleh bpjs iuran bpjs kecil karena asuransi itu menyisihkan kecil untuk mengantisipasi risiko besar,1
jadi ceritanya bpjs kesehatan udah defisit mulai dua ribu empat belas dan makin parah di tahun dua ribu tujuh belas dan dua ribu delapan belas salah satunya karena banyak yang menunggak membayar iuran bpjs harusnya kita membantu dan saling gotong royong untuk membantu mereka yang membutuhkan,1
sebagai peserta saya sangat terbantu dengan adanya bpjs kesehatan mengingat biaya rumah sakit saat ini mahal,1
jika ada kenaikan sesuai perpres enam puluh empat subsidinya tiga koma satu triliun belum defisit bawaan jelas indonesia belum bisa memberikan jaminan kesehatan sepenuhnya tapi dengan pola yang sekarang banyak masyarakat yang mendapat manfaat jangan hancurkan bpjs tapi tetap diawasi bersama,1
nah itu yang perlu dipikirin gimana supaya perusahaan asuransi bisa berjanji kasih harga lebih murah dan kerjasama sama program subsidi kesehatan bpjs yang benar benar miskin aja yang dilindungi penuh yang lain tidak perlu di sisi lain edukasi harus ditekankan supaya kelas menengah keatas bisa membantu yang lain,1
bpjs itu sangat membantu masyarakat karena ada azas gotong royong sebaiknya kita tak perlu jadi panik berlebihan karena ada banyak cara salah satunya jaga kesehatan,1
tapi saya sadar kalau prinsip bpjs kesehatan kan dengan gotong royong semua tertolong ini salah satu bentuk sumbangsih kita pada negeri ini bisa tolong mereka yang butuh bantuan dana perawatan kesehatan bersyukur kita gak pakai lagian siapa yang mau sakit kan,1
pemerintah bukannya tidak peduli di tengah krisis ada kenaikan iuran bpjs justru pemerintah peduli karena ingin memberikan pelayanan yang maksimal untuk kesehatan masyarakat namun keadaan memang tidak memungkinkan untuk subisidi semua kelas,1
semoga dengan penyesuaian iuran bpjs ini akan meningkatkan kualitas pelayanan bpjs kesehatan dan menjaga keberlangsungan bpjs kesehatan,1
memang sih saat seperti ini banyak sekali yang kehilangan pekerjaan terus sekarang iuran bpjs kesehatan di naikkan namun pemerintah juga memahaminya makanya untuk kelas tiga tidak di naikkan masih mendapat subsidi,1
penyesuaian iuran bpjs ini tentunya untuk keberlangsungan bpjs kesehatan dalam memberikan pelayanan kepada semua labanget masyarakat,1
polemik bpjs kesehatan yang diisukan menaikan iuran semena mena itu hanya palsu semata padahal fakitanya adalah penyesuaian dan kelas tiga tetap tidak berubah,1
semenjak aku menjadi peserta bpjs kesehatan sangat terbantu sekali terima kasih banyak bpjs kesehatan,1
mumpung dapat tunjangan hari raya jangan lupa tuh bayar zakat dan juga bayar tunggakan iuran bpjs untuk keberlangsungan layanan bpjs kesehatan yang makin optimal,1
untuk hal ini putusan yang di ambil pun tidak akan saling memberatkan dan tentu saja demi keberlangsungan bpjs kesehatan dalam meningkatkan dan mencukupi dana serta layanan,1
hal ini dilakukan bpjs demi menjaga kualitas dan kesinambungan program jaminan kesehatan,1
jangan didebatin ya bantu ini pemerintah kasian urusan kesehatan masih harus minta rakyat semoga pemerintahanan berikutnya mampu turunin bpjs,1
karena memang kenaikan iuran bpjs ini sudah dipertimbangkan dengan matang semua demi keberlanjutan layanan bpjs kesehatan,1
kelas satu dan dua tentu mempunyai kemampuan ekonomi berbeda dengan kelas tiga bukan dengan kemampuan ekonomi tersebut diharapkan mereka bisa turut serta dalam keberlangsungan bpjs kesehatan ini,1
yang ga sanggup bayar bpjs ga usah ikut bpjs pola hidup sehat dan banyak berdoa semoga senantiasa selalu diberi kesehatan biar ga keluar uang buat berobat dari pada memengeluh terus di media sosial kalo ga sanggup ya berhenti gitu aja kok repot,1
kita semua harus punya bpjs agar kesehatan lebih terjamin bayar iuran jangan nunggak dan tetap selalu jaga kesehatan,1
pemerintah juga beri kebijakan bahwa selama masa covid tunggakan iuran bpjs boleh dibayarkan maksimal enam bulan tunggakan nantinya juga peserta bpjs kesehatan jkn kis yang menunggak akan dapat kelonggaran pelunasan hingga tahun depan kok tahun ini status ikut serta tetap aktif,1
prinsip bpjs kesehatan gotong royong semua tertolong ini dengan adanya kenaikan iuran kita bisa menolong dan meningkatkan faslititas bpjs kesehatan,1
jangan heboh dulu sampai marah karena terprovokasi dong tanya dulu ke petugas bpjs kesehatan biar gak salah paham tahu gak peserta jkn kis yang menunggak akan dapat kelonggaran pelunasan hingga tahun depan kok jadi tahun ini status ikut serta tetap aktif,1
yang naik itu iuran bpjs kesehatan kelas satu dan kelas dua kelas tiga tidak naik dan yang gratis tetap gratis artinya yang teriak iuran bpjs naik menyengsarakan orang miskin adalah orang mampu yang tidak mau berbagi dengan orang miskin tapi berlindung dibalik orang miskin,1
kan masa sekarang lagi sulit pemerintah juga pikirkan soal bpjs Kesehatan ini jadi selama masa covid tunggakan iuran bpjs boleh dibayarkan maksimal enam bulan tunggakan kok jangan khawatir berlebihan ya jangan termakan palsu juga,1
kalau tidak ada bpjs kesehatan mungkin saat aku sakit bayar biaya rumah sakit mahal ya jadi kita rajin bayar iuran bpjs ya,1
prinsip yang dianut bpjs kesehatan adalah gotong royong jadi yang mampu menolong yang tidak mampu dan begitu sebaliknya secara berkesinambungan tak selamanya yang tidak mampu akan berada di keadaan tersebut,1
saya tutup dulu pembahasan bpjs kesehatan ini ya semoga ini yang terbaik buat kita semua yuk kita saling menolong bergotong royong bersama peserta bpjs,1
aku sebagai peserta bpjs kesehatan jadi dukung terus kebijakan bpjs kesehatan untuk tetap melayani masyarakat sebaik mungkin,1
bpjs kesehatan selalu mengutamakan kebaikan bersama karena itu adalah salah satu prinsip yang digunakan gotong royong,1
akhir dari pembahasan bpjs kesehatan ini semoga ini yang terbaik buat kita semua yuk kita saling menolong bergotong royong,1
iuran bpjs naik atau tidak tetap disikapi dengan bijak tapi bersyukur ya kan tetap ada subsidi pastinya dukung bpjs kesehatan memberikan layanan terbaik,1
artinya apa artinya iuran yang dibayarkan sebenarnya tidak naik kita aja yang heboh karena ada perubahan angka kan saya sebut kita sebab saya di awal masalah ini juga heboh tapi setelah baca tabel iuran bpjs ini jd paham soal bpjs kesehatan,1
terus dukung bpjs kesehatan agar tetap memberikan pelayanan terbaiknya kepada pesertanya,1
sebuah putusan yang berat yang harus di ambil di masa krisis saat ini namun pemerintah tetap akan memberikan solusi untuk berlangsungnya bpjs kesehatan kita harus tetap mendukungnya,1
kita dapat berkontribusi menjaga ikut serta bpjs kesehatan agar tetap aktif dengan rajin membayar iuran bpjs rutin setiap bulan,1
semoga dari kegotong royongan ini bisa menjaga kualitas dan kesinambungan program Jaminan Kesehatan masyarakat dalam program bpjs yang sedang berjalan,1
pada dasarnya bpjs kesehatan tidak ingin pelayanan kesehatan peserta jkn kis tidak terhambat terutama pada masa pandemi ini,1
awalnya sih kaget ya tapi menurutku sih gapapa kalau bisa meningkatkan fasilitas bpjs kesehatan,1
kenaikan iuran itu jelas untuk keberlangsungan bpjs kesehatan,1
sangat tidak terbatas karena dulu aku pernah ikut asuransi kesehatan itu pun ada batas limitnya tapi kalau bpjs semuanya terdilindungi,1
subsidi pemerintah untuk kelas tiga mandiri ini adalah sebagi bentuk gotong royong yang diterapkan bpjs kesehatan sehingga semua elemen yang terlibat harus bisa menutup pengeluaran bersama sama,1
disini dukung bpjs kesehatan tetap memberikan pelayanan dan kepuasan masyarakat bersama sama karena dengan gotong royong semua tertolong,1
dengan prinsip gotong royong semua tertolong maka semua labanget masyarakat bisa mendapatkan pelayanan kesehatan dari bpjs,1
dalam iuran bpjs negara tetap hadir dalam penyesuaian iuran bpjs kesehatan sesuai dengan perpres no enam empat tahun dua ribu dua puluh,1
bpjs harus dipandang sebagai solusi jangka panjang bagi ketersediaan layanan kesehatan yang mandiri dan berkelanjutan dengan prinsip gotong royong sudah sepatutnya diadakan cuma masalah nya masih banyak masyarakat yang kalo untuk beli rokok dan pulsa biasa saja tapi kalo iuran bpjs suka ngomel,1
ada kenaikan kembali iuran bpjs adalah untuk menjaga operasional jaminan kesehatan sehingga iuran kembali ada kenaikan oleh pemerintah pusat meski demikian pemerintah akan tetap memberikan subsidi bagi pembayaran bpjs kesehatan,1
selama adanya pandemi covid ini banyak orang yang terkena dampaknya akan tetapi pemerintah dan bpjs kesehatan tidak akan diam saja dan tetap mencari jalan keluar yang terbaik bagi masyarakat ,1
kenaikan iuran bpjs kesehatan sudah dipertimbangkan dengan menghitung kemampuan membayar masyarakat,1
mumpung lebaran masih pekan depan kita tuntaskan pembayaran iuran bpjs untuk keberlangsungan layanan bpjs kesehatan yang makin optimal,1
sehingga putusan yang di ambil pun tidak akan saling memberatkan dan tentu saja demi keberlanjutan bpjs kesehatan,1
bpjs kesehatan sangat penting agar masyarakat bisa lebih nyaman untuk berobat dan tetap jaga kesehatan,1
sebab ikut serta bpjs kesehatan itu bersifat wajib meskipun kita sudah memiliki jaminan kesehatan lain dalam bentuk asuransi jadi dua kali lipat gitu deh gapapa kan tujuan bpjs kesehatan tuh dengan gotong royong semua tertolong,1
bayar iuran seratus lima puluh ribu perbulan jika sakit dan dirawat sehari di rumah sakit harus bayar lebih dari tiga ratus ribu perhari belum kunjungan dokter atau tindakan operasi jika dibutuhkan coba hitung baik baik mana ada asuransi yang semurah bpjs tanpa cek kesehatan dulu saat mendaftar,1
elemen yang terlibat harus bisa menutup pengeluaran bpjs kesehatan secara bersama sama agar masyarakat terus merasakan manfaat,1
saya sendiri rawat inap selama tujuh hari enam malam gara gara sakit lambung dan vertigo akut dan rawat jalan obat obatan semua gratis kami ikut bpjs kesehatan kelas satu dan hanya bayar iuran satu kali setiap bulan tapi kami merasakan manfaat yang sangat besar,1
kebijakan kenaikan iuran dibuat untuk keberlangsungan bpjs kesehatan,1
kenapa jaminan kesehatan tuh penting banget emang kalo belum sakit sih ngga berasa manfaat tapi kalo udah sakit bakal berasa banget loh lagi sakit disuruh bayar sekian puluh juta yang ada makin sakit kan makanya penting banget punya bpjs,1
dengan bpjs kesehatan semua masyarakat bisa menikmati perlindungan jaminan kesehatan dengan biaya terjangkau kan prinsip bpjs ialah dengan gotong royong maka semua tertolong,1
ketahuilah guys bpjs benar-benar harus ada kenaikan iuran demi bisa berjalan dengan maksimal dan berbagai pelayanan kesehatan juga aman kita tau kan kalo bpjs udah defisit parah dua tahun belakangan ini,1
kalau dulu kan menunggak satu bulan iuran kartu bpjs kita langsung ga aktif ya tweps tapi selama masa pandemi bpjs kesehatan memberikan kelonggaran ini,1
jangan dihapus dong pak bpjs kesehatan banyak membantu keluarga saya sudah merasakan manfaat bpjs kesehatan pengobatan ibu mertua yang kena stroke udah empat tahun gratis rawat jalan fisioterapi rawat inap operasi obat obatan cek darah semua gratis cuma bayar iuran kelas satu saja,1
pasti banyak yang bilang bpjs kesehatan pemberi harapan palsu pemerintah pemberi harapan palsu pemerintah tidak memikirkan rakyat kecil pemerintah peduli kok,1
pemerintah tetap hadir dalam penyesuaian iuran bpjs kesehatan seperti perpres nomor enam empat tahun dua ribu dua puluh,1
